id_municipio,ano,idhm,idhm_e,idhm_l,idhm_r
4217303,2000,0.635,0.477,0.82,0.654
4217402,2000,0.712,0.611,0.79,0.747
4217501,2000,0.663,0.49,0.858,0.692
4217550,2000,0.612,0.444,0.805,0.641
4217600,2000,0.669,0.541,0.785,0.704
4217709,2000,0.626,0.447,0.814,0.674
4217758,2000,0.55,0.371,0.785,0.571
4217808,2000,0.64,0.46,0.832,0.686
4217907,2000,0.59,0.372,0.809,0.683
4217956,2000,0.538,0.379,0.766,0.537
4218004,2000,0.669,0.51,0.796,0.736
4218103,2000,0.57,0.347,0.786,0.679
4218202,2000,0.69,0.554,0.808,0.735
4218251,2000,0.453,0.238,0.719,0.542
4218301,2000,0.598,0.443,0.759,0.636
4218350,2000,0.612,0.439,0.793,0.657
4218400,2000,0.607,0.407,0.804,0.685
4218509,2000,0.668,0.521,0.814,0.703
4218608,2000,0.657,0.517,0.813,0.676
4218707,2000,0.721,0.607,0.843,0.731
4218756,2000,0.637,0.51,0.818,0.621
4218806,2000,0.662,0.481,0.843,0.716
4218855,2000,0.608,0.443,0.74,0.685
4218905,2000,0.592,0.412,0.787,0.64
4218954,2000,0.578,0.378,0.776,0.658
4219002,2000,0.698,0.557,0.858,0.713
4219101,2000,0.64,0.479,0.776,0.706
4219150,2000,0.531,0.309,0.772,0.626
4219176,2000,0.596,0.435,0.772,0.63
4219200,2000,0.57,0.375,0.78,0.634
4219309,2000,0.683,0.54,0.835,0.706
4219358,2000,0.539,0.321,0.753,0.649
4219408,2000,0.614,0.439,0.807,0.653
4219507,2000,0.674,0.555,0.808,0.683
4219606,2000,0.653,0.459,0.833,0.729
4219705,2000,0.652,0.503,0.791,0.696
4219853,2000,0.586,0.384,0.861,0.608
4300034,2000,0.621,0.459,0.811,0.644
4300059,2000,0.63,0.461,0.841,0.645
4300109,2000,0.593,0.382,0.803,0.68
4300208,2000,0.646,0.513,0.804,0.653
4300307,2000,0.548,0.367,0.777,0.576
4300406,2000,0.641,0.507,0.77,0.675
4300455,2000,0.578,0.423,0.786,0.582
4300471,2000,0.601,0.447,0.769,0.631
4300505,2000,0.524,0.332,0.769,0.564
4300554,2000,0.662,0.541,0.836,0.641
4300570,2000,0.64,0.468,0.845,0.663
4300604,2000,0.582,0.382,0.805,0.64
4300638,2000,0.507,0.274,0.771,0.618
4300646,2000,0.539,0.346,0.723,0.627
4300661,2000,0.591,0.358,0.821,0.704
4300703,2000,0.642,0.47,0.777,0.724
4300802,2000,0.683,0.558,0.768,0.744
4300851,2000,0.56,0.371,0.76,0.624
4300877,2000,0.565,0.367,0.771,0.637
4300901,2000,0.615,0.457,0.804,0.633
4301008,2000,0.69,0.555,0.819,0.724
4301057,2000,0.664,0.507,0.825,0.699
4301073,2000,0.56,0.348,0.79,0.64
4301107,2000,0.61,0.455,0.774,0.645
4301206,2000,0.568,0.382,0.754,0.635
4301305,2000,0.588,0.422,0.743,0.65
4301404,2000,0.593,0.414,0.737,0.683
4301503,2000,0.635,0.48,0.815,0.653
4301552,2000,0.582,0.431,0.766,0.596
4301602,2000,0.659,0.524,0.79,0.692
4301636,2000,0.618,0.443,0.761,0.699
4301651,2000,0.622,0.445,0.795,0.679
4301701,2000,0.633,0.511,0.746,0.666
4301750,2000,0.482,0.253,0.73,0.606
4301800,2000,0.566,0.35,0.862,0.601
4301859,2000,0.559,0.392,0.773,0.577
4301875,2000,0.549,0.357,0.706,0.657
4301909,2000,0.619,0.44,0.803,0.671
4301925,2000,0.561,0.355,0.766,0.649
4301958,2000,0.666,0.59,0.794,0.631
4302006,2000,0.511,0.315,0.721,0.586
4302055,2000,0.45,0.229,0.743,0.535
4302105,2000,0.712,0.569,0.833,0.762
4302154,2000,0.605,0.437,0.769,0.659
4302204,2000,0.669,0.548,0.802,0.681
4302220,2000,0.585,0.386,0.832,0.622
4302238,2000,0.643,0.478,0.836,0.665
4302253,2000,0.655,0.448,0.843,0.743
4302303,2000,0.541,0.335,0.748,0.632
4302352,2000,0.67,0.535,0.806,0.696
4302378,2000,0.566,0.405,0.775,0.578
4302402,2000,0.639,0.502,0.77,0.675
4302451,2000,0.563,0.355,0.81,0.62
4302501,2000,0.586,0.438,0.777,0.592
4302584,2000,0.615,0.427,0.811,0.672
4302600,2000,0.553,0.411,0.747,0.551
4302659,2000,0.566,0.34,0.809,0.658
4302709,2000,0.579,0.402,0.753,0.641
4302808,2000,0.599,0.42,0.787,0.649
4302907,2000,0.58,0.433,0.737,0.61
4303004,2000,0.661,0.505,0.832,0.686
4303103,2000,0.672,0.529,0.82,0.701
4303202,2000,0.576,0.437,0.728,0.601
4303301,2000,0.614,0.475,0.771,0.633
4303400,2000,0.612,0.454,0.794,0.635
4303509,2000,0.609,0.423,0.793,0.673
4303558,2000,0.661,0.53,0.791,0.69
4303608,2000,0.564,0.36,0.788,0.633
4303673,2000,0.622,0.43,0.866,0.647
4303707,2000,0.607,0.484,0.781,0.591
4303806,2000,0.665,0.545,0.796,0.678
4303905,2000,0.669,0.504,0.818,0.725
4304002,2000,0.568,0.393,0.773,0.604
4304101,2000,0.56,0.364,0.751,0.641
4304200,2000,0.561,0.355,0.794,0.627
4304309,2000,0.647,0.518,0.843,0.621
4304358,2000,0.622,0.461,0.792,0.66
4304408,2000,0.638,0.472,0.788,0.697
4304507,2000,0.516,0.294,0.772,0.607
4304606,2000,0.665,0.5,0.818,0.719
4304614,2000,0.556,0.343,0.816,0.615
4304622,2000,0.531,0.323,0.724,0.64
4304630,2000,0.639,0.454,0.822,0.698
4304655,2000,0.561,0.354,0.835,0.597
4304663,2000,0.542,0.348,0.753,0.607
4304671,2000,0.658,0.474,0.807,0.745
4304689,2000,0.534,0.311,0.792,0.619
4304697,2000,0.614,0.433,0.791,0.676
4304705,2000,0.678,0.583,0.764,0.701
4304713,2000,0.508,0.292,0.776,0.578
4304804,2000,0.724,0.612,0.82,0.756
4304853,2000,0.596,0.404,0.793,0.662
4304903,2000,0.688,0.545,0.812,0.735
4304952,2000,0.59,0.452,0.75,0.605
4305009,2000,0.635,0.459,0.835,0.667
4305108,2000,0.705,0.556,0.817,0.771
4305116,2000,0.545,0.367,0.793,0.555
4305124,2000,0.574,0.413,0.764,0.598
4305132,2000,0.544,0.339,0.756,0.628
4305157,2000,0.557,0.43,0.706,0.569
4305173,2000,0.513,0.289,0.787,0.595
4305207,2000,0.664,0.542,0.818,0.661
4305306,2000,0.642,0.521,0.769,0.659
4305355,2000,0.649,0.503,0.808,0.673
4305371,2000,0.501,0.249,0.858,0.588
4305405,2000,0.606,0.458,0.801,0.607
4305439,2000,0.654,0.523,0.763,0.7
4305447,2000,0.481,0.218,0.776,0.657
4305454,2000,0.64,0.481,0.79,0.691
4305504,2000,0.595,0.414,0.769,0.662
4305587,2000,0.625,0.442,0.813,0.681
4305603,2000,0.665,0.484,0.818,0.743
4305702,2000,0.609,0.436,0.792,0.654
4305801,2000,0.63,0.461,0.83,0.653
4305835,2000,0.582,0.363,0.852,0.636
4305850,2000,0.601,0.463,0.768,0.611
4305871,2000,0.612,0.441,0.811,0.642
4305900,2000,0.579,0.4,0.777,0.624
4305934,2000,0.602,0.377,0.82,0.707
4305959,2000,0.645,0.466,0.82,0.702
4305975,2000,0.594,0.435,0.789,0.61
4306007,2000,0.589,0.433,0.773,0.61
4306056,2000,0.537,0.336,0.751,0.613
4306072,2000,0.516,0.362,0.775,0.489
4306106,2000,0.679,0.541,0.81,0.714
4306130,2000,0.582,0.397,0.792,0.626
4306205,2000,0.637,0.474,0.804,0.679
4306304,2000,0.629,0.473,0.787,0.67
4306320,2000,0.573,0.409,0.751,0.613
4306353,2000,0.529,0.356,0.774,0.536
4306379,2000,0.558,0.359,0.792,0.611
4306403,2000,0.676,0.522,0.83,0.712
4306429,2000,0.559,0.423,0.703,0.588
4306452,2000,0.694,0.552,0.821,0.736
4306502,2000,0.47,0.225,0.76,0.608
4306551,2000,0.572,0.409,0.757,0.603
4306601,2000,0.621,0.463,0.761,0.68
4306700,2000,0.605,0.445,0.753,0.661
4306734,2000,0.65,0.57,0.79,0.611
4306759,2000,0.575,0.376,0.77,0.657
4306767,2000,0.62,0.469,0.756,0.673
4306809,2000,0.7,0.561,0.852,0.719
4306908,2000,0.551,0.332,0.784,0.641
4306924,2000,0.533,0.34,0.748,0.595
4306932,2000,0.589,0.44,0.782,0.593
4306957,2000,0.595,0.415,0.766,0.663
4306973,2000,0.606,0.465,0.79,0.606
4307005,2000,0.696,0.57,0.82,0.72
4307054,2000,0.642,0.507,0.779,0.671
4307104,2000,0.548,0.348,0.763,0.62
4307203,2000,0.56,0.335,0.858,0.612
4307302,2000,0.538,0.36,0.757,0.571
4307401,2000,0.538,0.314,0.785,0.631
4307450,2000,0.498,0.312,0.751,0.526
4307500,2000,0.653,0.499,0.824,0.678
4307559,2000,0.662,0.558,0.784,0.663
4307609,2000,0.674,0.51,0.852,0.706
4307708,2000,0.693,0.56,0.821,0.725
4307807,2000,0.676,0.531,0.824,0.707
4307815,2000,0.535,0.306,0.786,0.638
4307831,2000,0.621,0.446,0.854,0.629
4307864,2000,0.633,0.438,0.842,0.687
4307906,2000,0.691,0.543,0.82,0.74
4308003,2000,0.643,0.508,0.788,0.665
4308052,2000,0.574,0.394,0.762,0.629
4308078,2000,0.548,0.34,0.757,0.641
4308102,2000,0.659,0.504,0.81,0.702
4308201,2000,0.674,0.477,0.842,0.762
4308250,2000,0.532,0.328,0.792,0.579
4308300,2000,0.504,0.283,0.775,0.584
4308409,2000,0.579,0.406,0.794,0.602
4308433,2000,0.553,0.326,0.852,0.609
4308458,2000,0.658,0.471,0.803,0.754
4308508,2000,0.683,0.569,0.813,0.689
4308607,2000,0.712,0.579,0.82,0.76
4308656,2000,0.549,0.384,0.775,0.555
4308706,2000,0.662,0.511,0.841,0.675
4308805,2000,0.619,0.454,0.796,0.655
4308854,2000,0.628,0.48,0.791,0.652
4308904,2000,0.665,0.547,0.8,0.671
4309001,2000,0.626,0.498,0.758,0.651
4309050,2000,0.587,0.37,0.82,0.666
4309100,2000,0.698,0.548,0.842,0.737
4309126,2000,0.573,0.442,0.737,0.579
4309159,2000,0.46,0.224,0.715,0.608
4309209,2000,0.661,0.5,0.839,0.688
4309258,2000,0.674,0.547,0.825,0.679
4309308,2000,0.654,0.515,0.792,0.687
4309407,2000,0.67,0.516,0.807,0.721
4309506,2000,0.592,0.446,0.771,0.603
4309555,2000,0.663,0.498,0.831,0.704
4309571,2000,0.441,0.191,0.757,0.593
4309605,2000,0.725,0.645,0.85,0.695
4309654,2000,0.569,0.394,0.698,0.67
4309704,2000,0.64,0.509,0.802,0.642
4309753,2000,0.528,0.335,0.743,0.592
4309803,2000,0.677,0.48,0.86,0.752
4309902,2000,0.645,0.474,0.808,0.701
4309951,2000,0.527,0.331,0.765,0.579
4310009,2000,0.674,0.523,0.799,0.733
4310108,2000,0.603,0.403,0.781,0.698
4310207,2000,0.683,0.548,0.819,0.709
4310306,2000,0.613,0.407,0.841,0.673
4310330,2000,0.677,0.55,0.788,0.715
4310363,2000,0.69,0.565,0.818,0.712
4310405,2000,0.601,0.425,0.793,0.644
4310413,2000,0.554,0.365,0.777,0.598
4310439,2000,0.615,0.454,0.782,0.654
4310462,2000,0.673,0.514,0.862,0.687
4310504,2000,0.595,0.403,0.79,0.662
4310538,2000,0.607,0.397,0.835,0.675
4310553,2000,0.539,0.34,0.777,0.592
4310579,2000,0.495,0.259,0.755,0.622
4310603,2000,0.63,0.483,0.808,0.641
4310652,2000,0.554,0.354,0.757,0.633
4310702,2000,0.533,0.328,0.775,0.595
4310751,2000,0.637,0.549,0.794,0.593
4310801,2000,0.697,0.552,0.84,0.73
4310850,2000,0.51,0.313,0.735,0.576
4310876,2000,0.466,0.223,0.751,0.606
4310900,2000,0.62,0.474,0.781,0.645
4311007,2000,0.62,0.458,0.778,0.67
4311106,2000,0.601,0.42,0.781,0.661
4311122,2000,0.47,0.257,0.693,0.584
4311130,2000,0.516,0.309,0.783,0.567
4311155,2000,0.587,0.422,0.784,0.61
4311205,2000,0.626,0.466,0.793,0.665
4311239,2000,0.533,0.333,0.757,0.599
4311254,2000,0.476,0.274,0.748,0.525
4311270,2000,0.664,0.508,0.841,0.686
4311304,2000,0.65,0.506,0.811,0.669
4311403,2000,0.715,0.592,0.832,0.741
4311429,2000,0.504,0.304,0.775,0.544
4311502,2000,0.629,0.492,0.769,0.657
4311601,2000,0.521,0.334,0.737,0.574
4311627,2000,0.54,0.325,0.757,0.639
4311643,2000,0.611,0.459,0.775,0.641
4311700,2000,0.571,0.396,0.79,0.594
4311718,2000,0.562,0.371,0.747,0.639
4311734,2000,0.518,0.312,0.764,0.583
4311759,2000,0.543,0.379,0.706,0.599
4311775,2000,0.579,0.373,0.804,0.647
4311791,2000,0.591,0.39,0.793,0.669
4311809,2000,0.678,0.541,0.805,0.715
4311908,2000,0.631,0.478,0.799,0.657
4311981,2000,0.604,0.429,0.794,0.646
4312005,2000,0.656,0.497,0.806,0.706
4312054,2000,0.627,0.431,0.841,0.68
4312104,2000,0.551,0.371,0.751,0.6
4312138,2000,0.665,0.579,0.776,0.655
4312153,2000,0.623,0.493,0.77,0.638
4312179,2000,0.617,0.457,0.853,0.604
4312203,2000,0.562,0.405,0.729,0.602
4312252,2000,0.547,0.352,0.766,0.606
4312302,2000,0.584,0.447,0.795,0.561
4312351,2000,0.608,0.383,0.841,0.699
4312377,2000,0.462,0.237,0.777,0.536
4312385,2000,0.629,0.432,0.84,0.685
4312401,2000,0.668,0.491,0.839,0.724
4312427,2000,0.584,0.408,0.769,0.635
4312443,2000,0.593,0.475,0.747,0.588
4312450,2000,0.572,0.355,0.79,0.666
4312476,2000,0.656,0.491,0.806,0.712
4312500,2000,0.571,0.372,0.793,0.63
4312609,2000,0.641,0.462,0.816,0.697
4312617,2000,0.534,0.306,0.786,0.633
4312625,2000,0.598,0.471,0.75,0.604
4312658,2000,0.692,0.566,0.817,0.716
4312674,2000,0.676,0.573,0.83,0.65
4312708,2000,0.584,0.409,0.775,0.628
4312757,2000,0.566,0.361,0.748,0.673
4312807,2000,0.732,0.605,0.832,0.779
4312906,2000,0.674,0.508,0.81,0.745
4312955,2000,0.64,0.526,0.803,0.621
4313003,2000,0.695,0.523,0.832,0.77
4313011,2000,0.603,0.408,0.841,0.639
4313037,2000,0.593,0.414,0.805,0.625
4313060,2000,0.578,0.374,0.792,0.651
4313086,2000,0.688,0.498,0.842,0.778
4313102,2000,0.659,0.503,0.832,0.683
4313201,2000,0.697,0.536,0.852,0.74
4313300,2000,0.689,0.55,0.814,0.732
4313334,2000,0.576,0.381,0.782,0.641
4313359,2000,0.677,0.533,0.827,0.703
4313375,2000,0.609,0.435,0.763,0.681
4313391,2000,0.538,0.347,0.777,0.579
4313409,2000,0.671,0.499,0.823,0.734
4313425,2000,0.56,0.379,0.777,0.597
4313441,2000,0.538,0.389,0.757,0.529
4313466,2000,0.585,0.408,0.803,0.611
4313490,2000,0.552,0.397,0.763,0.555
4313508,2000,0.671,0.513,0.831,0.709
4313607,2000,0.606,0.423,0.771,0.684
4313656,2000,0.609,0.437,0.793,0.651
4313706,2000,0.635,0.478,0.789,0.678
4313805,2000,0.615,0.474,0.772,0.635
4313904,2000,0.688,0.559,0.831,0.7
4313953,2000,0.589,0.436,0.736,0.638
4314001,2000,0.678,0.521,0.82,0.731
4314027,2000,0.557,0.363,0.767,0.621
4314035,2000,0.66,0.499,0.841,0.686
4314050,2000,0.6,0.4,0.819,0.658
4314068,2000,0.503,0.31,0.776,0.529
4314076,2000,0.601,0.397,0.782,0.698
4314100,2000,0.701,0.58,0.803,0.741
4314134,2000,0.608,0.451,0.811,0.616
4314159,2000,0.54,0.313,0.793,0.633
4314175,2000,0.482,0.256,0.765,0.573
4314209,2000,0.595,0.419,0.746,0.673
4314308,2000,0.65,0.522,0.773,0.681
4314407,2000,0.66,0.506,0.796,0.715
4314423,2000,0.653,0.515,0.773,0.701
4314456,2000,0.628,0.446,0.792,0.701
4314464,2000,0.512,0.296,0.785,0.579
4314472,2000,0.566,0.383,0.737,0.642
4314498,2000,0.53,0.345,0.748,0.577
4314506,2000,0.584,0.394,0.79,0.64
4314555,2000,0.531,0.378,0.738,0.536
4314605,2000,0.55,0.35,0.765,0.621
4314704,2000,0.587,0.444,0.737,0.617
4314753,2000,0.645,0.515,0.793,0.656
4314779,2000,0.585,0.401,0.791,0.631
4314787,2000,0.56,0.38,0.794,0.582
4314803,2000,0.618,0.427,0.789,0.701
4314902,2000,0.744,0.612,0.811,0.83
4315008,2000,0.578,0.416,0.786,0.591
4315057,2000,0.593,0.459,0.777,0.584
4315073,2000,0.544,0.385,0.777,0.538
4315107,2000,0.616,0.455,0.801,0.641
4315131,2000,0.625,0.415,0.84,0.699
4315149,2000,0.621,0.409,0.852,0.686
4315156,2000,0.535,0.312,0.77,0.638
4315172,2000,0.636,0.433,0.831,0.715
4315206,2000,0.577,0.383,0.777,0.646
4315305,2000,0.63,0.486,0.793,0.649
4315313,2000,0.504,0.307,0.775,0.539
4315321,2000,0.491,0.27,0.743,0.591
4315354,2000,0.657,0.526,0.81,0.666
4315404,2000,0.464,0.285,0.693,0.506
4315453,2000,0.588,0.395,0.77,0.668
4315503,2000,0.586,0.415,0.753,0.643
4315552,2000,0.512,0.309,0.776,0.559
4315602,2000,0.652,0.491,0.804,0.702
4315701,2000,0.609,0.435,0.792,0.656
4315750,2000,0.568,0.341,0.853,0.63
4315800,2000,0.627,0.458,0.784,0.686
4315909,2000,0.642,0.501,0.793,0.667
4315958,2000,0.583,0.423,0.788,0.593
4316006,2000,0.595,0.418,0.769,0.655
4316105,2000,0.619,0.455,0.787,0.663
4316204,2000,0.65,0.506,0.796,0.682
4316303,2000,0.567,0.399,0.769,0.594
4316402,2000,0.616,0.459,0.793,0.641
4316428,2000,0.541,0.378,0.765,0.549
4316436,2000,0.689,0.549,0.831,0.718
4316451,2000,0.589,0.404,0.775,0.652
4316477,2000,0.655,0.567,0.792,0.627
4316501,2000,0.665,0.503,0.837,0.699
4316600,2000,0.66,0.512,0.793,0.707
4316709,2000,0.653,0.523,0.794,0.67
4316733,2000,0.529,0.279,0.828,0.641
4316758,2000,0.612,0.434,0.81,0.652
4316808,2000,0.682,0.529,0.82,0.732
4316907,2000,0.715,0.591,0.828,0.748
4316956,2000,0.598,0.419,0.771,0.663
4316972,2000,0.526,0.306,0.846,0.561
4317004,2000,0.553,0.376,0.765,0.587
4317103,2000,0.663,0.529,0.792,0.696
4317202,2000,0.685,0.551,0.839,0.696
4317251,2000,0.611,0.392,0.843,0.69
4317301,2000,0.626,0.474,0.766,0.677
4317400,2000,0.696,0.583,0.835,0.693
4317509,2000,0.685,0.558,0.814,0.707
4317558,2000,0.667,0.503,0.844,0.699
4317608,2000,0.62,0.474,0.784,0.642
4317707,2000,0.582,0.436,0.748,0.606
4317756,2000,0.693,0.605,0.858,0.642
4317806,2000,0.627,0.48,0.801,0.641
4317905,2000,0.642,0.535,0.768,0.643
4317954,2000,0.627,0.518,0.79,0.602
4318002,2000,0.637,0.49,0.794,0.663
4318051,2000,0.69,0.57,0.83,0.695
4318101,2000,0.558,0.367,0.776,0.609
4318200,2000,0.592,0.405,0.778,0.657
4318309,2000,0.624,0.462,0.788,0.668
4318408,2000,0.609,0.43,0.753,0.696
4318424,2000,0.572,0.395,0.771,0.616
4318432,2000,0.686,0.593,0.767,0.709
4318440,2000,0.629,0.494,0.766,0.657
4318457,2000,0.54,0.356,0.756,0.586
4318465,2000,0.555,0.356,0.777,0.618
4318481,2000,0.624,0.47,0.793,0.651
4318499,2000,0.602,0.451,0.793,0.609
4318507,2000,0.481,0.266,0.723,0.579
4318606,2000,0.653,0.546,0.771,0.662
4318614,2000,0.576,0.356,0.795,0.675
4318622,2000,0.512,0.28,0.777,0.616
4318705,2000,0.656,0.482,0.806,0.725
4318804,2000,0.589,0.396,0.79,0.653
4318903,2000,0.634,0.501,0.764,0.667
4319000,2000,0.695,0.551,0.835,0.731
4319109,2000,0.638,0.515,0.759,0.663
4319125,2000,0.541,0.305,0.803,0.646
4319158,2000,0.57,0.36,0.772,0.667
4319208,2000,0.517,0.343,0.733,0.549
4319307,2000,0.567,0.413,0.776,0.568
4319356,2000,0.639,0.477,0.793,0.691
4319364,2000,0.471,0.29,0.765,0.471
4319372,2000,0.666,0.58,0.793,0.642
4319406,2000,0.614,0.48,0.737,0.655
4319505,2000,0.662,0.483,0.837,0.718
4319604,2000,0.614,0.451,0.795,0.645
4319703,2000,0.544,0.342,0.775,0.608
4319711,2000,0.671,0.505,0.84,0.711
4319737,2000,0.532,0.349,0.777,0.554
4319752,2000,0.655,0.488,0.84,0.687
4319802,2000,0.589,0.384,0.792,0.673
4319901,2000,0.597,0.395,0.778,0.691
4320008,2000,0.633,0.474,0.791,0.677
4320107,2000,0.677,0.549,0.821,0.687
4320206,2000,0.597,0.433,0.794,0.619
4320230,2000,0.571,0.384,0.793,0.611
4320263,2000,0.53,0.357,0.729,0.573
4320305,2000,0.741,0.611,0.832,0.8
4320321,2000,0.59,0.458,0.768,0.583
4320354,2000,0.56,0.377,0.776,0.601
4320404,2000,0.678,0.531,0.805,0.728
4320453,2000,0.522,0.31,0.781,0.589
4320503,2000,0.684,0.571,0.83,0.676
4320552,2000,0.577,0.379,0.76,0.668
4320578,2000,0.532,0.35,0.779,0.552
4320602,2000,0.633,0.475,0.811,0.657
4320651,2000,0.652,0.487,0.842,0.675
4320677,2000,0.513,0.289,0.748,0.624
4320701,2000,0.65,0.532,0.77,0.67
4320800,2000,0.633,0.489,0.769,0.674
4320859,2000,0.602,0.457,0.746,0.641
4320909,2000,0.66,0.526,0.8,0.683
4321006,2000,0.66,0.527,0.781,0.698
4321105,2000,0.619,0.447,0.781,0.681
4321204,2000,0.651,0.463,0.833,0.714
4321303,2000,0.641,0.491,0.799,0.672
4321329,2000,0.588,0.421,0.794,0.607
4321352,2000,0.543,0.315,0.784,0.648
4321402,2000,0.607,0.491,0.749,0.609
4321436,2000,0.611,0.444,0.776,0.662
4321451,2000,0.664,0.512,0.821,0.697
4321469,2000,0.595,0.422,0.781,0.64
4321477,2000,0.551,0.37,0.783,0.577
4321493,2000,0.52,0.323,0.751,0.579
4321501,2000,0.681,0.532,0.846,0.702
4321600,2000,0.633,0.45,0.797,0.708
4321626,2000,0.569,0.385,0.747,0.639
4321634,2000,0.637,0.473,0.843,0.649
4321667,2000,0.638,0.489,0.793,0.67
4321709,2000,0.61,0.435,0.75,0.695
4321808,2000,0.655,0.528,0.801,0.665
4321832,2000,0.541,0.35,0.757,0.599
4321857,2000,0.594,0.405,0.793,0.653
4321907,2000,0.686,0.569,0.846,0.671
4321956,2000,0.561,0.405,0.769,0.568
4322004,2000,0.628,0.465,0.778,0.685
4322103,2000,0.661,0.549,0.793,0.662
4322152,2000,0.484,0.288,0.748,0.526
4322186,2000,0.57,0.387,0.775,0.619
4322202,2000,0.612,0.453,0.777,0.651
4322251,2000,0.654,0.506,0.806,0.686
4322301,2000,0.642,0.506,0.794,0.66
4322327,2000,0.528,0.333,0.729,0.606
4322343,2000,0.554,0.39,0.788,0.553
4322350,2000,0.664,0.495,0.841,0.703
4322376,2000,0.552,0.389,0.777,0.556
4322400,2000,0.663,0.523,0.811,0.688
4322509,2000,0.641,0.478,0.786,0.701
4322525,2000,0.549,0.342,0.76,0.638
4322533,2000,0.496,0.261,0.759,0.615
4322541,2000,0.604,0.424,0.767,0.676
4322558,2000,0.673,0.606,0.766,0.658
4322608,2000,0.61,0.438,0.773,0.669
4322707,2000,0.582,0.403,0.754,0.649
4322806,2000,0.702,0.554,0.831,0.753
4322855,2000,0.639,0.467,0.824,0.678
4322905,2000,0.567,0.355,0.78,0.658
4323002,2000,0.62,0.423,0.844,0.667
4323101,2000,0.489,0.281,0.757,0.55
4323200,2000,0.664,0.552,0.755,0.701
4323309,2000,0.621,0.452,0.792,0.67
4323358,2000,0.616,0.464,0.78,0.646
4323408,2000,0.662,0.495,0.83,0.705
4323457,2000,0.565,0.389,0.751,0.618
4323507,2000,0.632,0.514,0.803,0.613
4323606,2000,0.689,0.564,0.842,0.69
4323705,2000,0.619,0.499,0.766,0.622
4323754,2000,0.556,0.41,0.774,0.542
4323770,2000,0.68,0.504,0.824,0.758
4323804,2000,0.642,0.477,0.819,0.678
5000203,2000,0.534,0.295,0.771,0.669
5000252,2000,0.536,0.287,0.775,0.692
5000609,2000,0.576,0.384,0.767,0.649
5000708,2000,0.517,0.322,0.718,0.598
5000807,2000,0.516,0.303,0.737,0.615
5000856,2000,0.552,0.39,0.741,0.583
5000906,2000,0.509,0.342,0.699,0.553
5001003,2000,0.579,0.396,0.754,0.649
5001102,2000,0.556,0.351,0.741,0.66
5001243,2000,0.52,0.324,0.744,0.582
5001508,2000,0.538,0.33,0.753,0.626
5001904,2000,0.601,0.45,0.753,0.641
5002001,2000,0.508,0.321,0.718,0.57
5002100,2000,0.58,0.404,0.746,0.647
5002159,2000,0.513,0.334,0.673,0.602
5002209,2000,0.564,0.349,0.788,0.652
5002308,2000,0.547,0.326,0.737,0.681
5002407,2000,0.548,0.376,0.727,0.603
5002605,2000,0.582,0.402,0.752,0.652
5002704,2000,0.673,0.548,0.757,0.736
5002803,2000,0.484,0.265,0.762,0.562
5002902,2000,0.615,0.457,0.773,0.658
5002951,2000,0.656,0.471,0.799,0.751
5003108,2000,0.502,0.293,0.719,0.602
5003157,2000,0.488,0.267,0.744,0.585
5003207,2000,0.584,0.398,0.773,0.648
5003256,2000,0.596,0.421,0.773,0.649
5003306,2000,0.607,0.419,0.77,0.693
5003454,2000,0.583,0.422,0.767,0.613
5003488,2000,0.447,0.244,0.668,0.548
5003504,2000,0.567,0.406,0.723,0.622
5003702,2000,0.636,0.487,0.758,0.698
5003751,2000,0.551,0.377,0.746,0.596
5003801,2000,0.596,0.459,0.719,0.641
5003900,2000,0.508,0.302,0.737,0.59
5004007,2000,0.604,0.473,0.737,0.631
5004106,2000,0.567,0.356,0.768,0.666
5004304,2000,0.542,0.346,0.718,0.641
5004403,2000,0.573,0.345,0.795,0.685
5004502,2000,0.55,0.378,0.712,0.617
5004601,2000,0.498,0.299,0.723,0.57
5004700,2000,0.59,0.435,0.753,0.627
5004809,2000,0.399,0.188,0.682,0.495
5004908,2000,0.503,0.284,0.737,0.608
5005004,2000,0.59,0.4,0.741,0.692
5005103,2000,0.56,0.405,0.754,0.576
5005152,2000,0.48,0.269,0.712,0.577
5005202,2000,0.605,0.443,0.771,0.648
5005251,2000,0.535,0.307,0.767,0.651
5005400,2000,0.597,0.408,0.792,0.66
5005608,2000,0.5,0.297,0.708,0.595
5005681,2000,0.585,0.411,0.754,0.646
5005707,2000,0.572,0.385,0.754,0.646
5005806,2000,0.504,0.296,0.745,0.579
5006002,2000,0.539,0.331,0.723,0.655
5006200,2000,0.63,0.468,0.801,0.668
5006259,2000,0.494,0.296,0.744,0.548
5006309,2000,0.591,0.4,0.752,0.686
5006358,2000,0.441,0.214,0.735,0.544
5006408,2000,0.515,0.303,0.744,0.605
5006606,2000,0.6,0.416,0.774,0.67
5006903,2000,0.501,0.288,0.727,0.601
5007109,2000,0.514,0.284,0.761,0.629
5007208,2000,0.584,0.393,0.772,0.658
5007307,2000,0.58,0.41,0.772,0.616
5007406,2000,0.552,0.344,0.773,0.634
5007505,2000,0.542,0.355,0.727,0.616
5007554,2000,0.514,0.307,0.737,0.6
5007695,2000,0.658,0.492,0.775,0.748
5007703,2000,0.512,0.291,0.708,0.653
5007802,2000,0.554,0.372,0.737,0.619
5007901,2000,0.562,0.36,0.754,0.655
5007935,2000,0.553,0.331,0.754,0.677
5007950,2000,0.469,0.267,0.708,0.544
